userId	geneSymbol	geneName	entrezgene	score	gLink
SIX4	SIX4	SIX homeobox 4	51804	-0.1522053562252	https://www.ncbi.nlm.nih.gov/gene/?term=51804
SIX5	SIX5	SIX homeobox 5	147912	-0.49234376029473	https://www.ncbi.nlm.nih.gov/gene/?term=147912
SIX6	SIX6	SIX homeobox 6	4990	0.053755878745965	https://www.ncbi.nlm.nih.gov/gene/?term=4990
SKA1	SKA1	spindle and kinetochore associated complex subunit 1	220134	-0.43698676599316	https://www.ncbi.nlm.nih.gov/gene/?term=220134
SKA2	SKA2	spindle and kinetochore associated complex subunit 2	348235	0.28167984339393	https://www.ncbi.nlm.nih.gov/gene/?term=348235
SKA3	SKA3	spindle and kinetochore associated complex subunit 3	221150	-0.57421663288558	https://www.ncbi.nlm.nih.gov/gene/?term=221150
SKAP1	SKAP1	src kinase associated phosphoprotein 1	8631	-0.38695822479806	https://www.ncbi.nlm.nih.gov/gene/?term=8631
SKAP2	SKAP2	src kinase associated phosphoprotein 2	8935	-0.12291842061405	https://www.ncbi.nlm.nih.gov/gene/?term=8935
SKI	SKI	SKI proto-oncogene	6497	0.26432570928631	https://www.ncbi.nlm.nih.gov/gene/?term=6497
SKIL	SKIL	SKI like proto-oncogene	6498	0.0064154344393851	https://www.ncbi.nlm.nih.gov/gene/?term=6498
SKIV2L	SKIV2L	Ski2 like RNA helicase	6499	-0.20703048476056	https://www.ncbi.nlm.nih.gov/gene/?term=6499
SKP1	SKP1	S-phase kinase associated protein 1	6500	0.31947388273939	https://www.ncbi.nlm.nih.gov/gene/?term=6500
SKP2	SKP2	S-phase kinase associated protein 2	6502	-0.051252098912004	https://www.ncbi.nlm.nih.gov/gene/?term=6502
SLA	SLA	Src like adaptor	6503	0.38889047299986	https://www.ncbi.nlm.nih.gov/gene/?term=6503
SLA2	SLA2	Src like adaptor 2	84174	0.45627504994182	https://www.ncbi.nlm.nih.gov/gene/?term=84174
SLAIN1	SLAIN1	SLAIN motif family member 1	122060	0.10636112596678	https://www.ncbi.nlm.nih.gov/gene/?term=122060
SLAIN2	SLAIN2	SLAIN motif family member 2	57606	0.041570568063013	https://www.ncbi.nlm.nih.gov/gene/?term=57606
SLAMF1	SLAMF1	signaling lymphocytic activation molecule family member 1	6504	0.35164030352098	https://www.ncbi.nlm.nih.gov/gene/?term=6504
SLAMF6	SLAMF6	SLAM family member 6	114836	0.18469779447215	https://www.ncbi.nlm.nih.gov/gene/?term=114836
SLAMF7	SLAMF7	SLAM family member 7	57823	0.050920420968682	https://www.ncbi.nlm.nih.gov/gene/?term=57823
SLAMF8	SLAMF8	SLAM family member 8	56833	0.25610613696173	https://www.ncbi.nlm.nih.gov/gene/?term=56833
SLAMF9	SLAMF9	SLAM family member 9	89886	-0.17289609703036	https://www.ncbi.nlm.nih.gov/gene/?term=89886
SLBP	SLBP	stem-loop binding protein	7884	-0.068058911464552	https://www.ncbi.nlm.nih.gov/gene/?term=7884
SLC10A1	SLC10A1	solute carrier family 10 member 1	6554	-0.003028365622621	https://www.ncbi.nlm.nih.gov/gene/?term=6554
SLC10A2	SLC10A2	solute carrier family 10 member 2	6555	0.14433425556403	https://www.ncbi.nlm.nih.gov/gene/?term=6555
SLC10A3	SLC10A3	solute carrier family 10 member 3	8273	-0.57924385172378	https://www.ncbi.nlm.nih.gov/gene/?term=8273
SLC10A4	SLC10A4	solute carrier family 10 member 4	201780	0.27194486477023	https://www.ncbi.nlm.nih.gov/gene/?term=201780
SLC10A5	SLC10A5	solute carrier family 10 member 5	347051	0.085170204055982	https://www.ncbi.nlm.nih.gov/gene/?term=347051
SLC10A6	SLC10A6	solute carrier family 10 member 6	345274	0.5840330445714	https://www.ncbi.nlm.nih.gov/gene/?term=345274
SLC10A7	SLC10A7	solute carrier family 10 member 7	84068	-0.022498421251971	https://www.ncbi.nlm.nih.gov/gene/?term=84068
SLC11A1	SLC11A1	solute carrier family 11 member 1	6556	-0.088672200407593	https://www.ncbi.nlm.nih.gov/gene/?term=6556
SLC11A2	SLC11A2	solute carrier family 11 member 2	4891	0.10006078167573	https://www.ncbi.nlm.nih.gov/gene/?term=4891
SLC12A1	SLC12A1	solute carrier family 12 member 1	6557	0.48339174298479	https://www.ncbi.nlm.nih.gov/gene/?term=6557
SLC12A2	SLC12A2	solute carrier family 12 member 2	6558	-0.33054248212845	https://www.ncbi.nlm.nih.gov/gene/?term=6558
SLC12A3	SLC12A3	solute carrier family 12 member 3	6559	0.0810027919812	https://www.ncbi.nlm.nih.gov/gene/?term=6559
SLC12A4	SLC12A4	solute carrier family 12 member 4	6560	0.12384595228917	https://www.ncbi.nlm.nih.gov/gene/?term=6560
SLC12A5	SLC12A5	solute carrier family 12 member 5	57468	0.61209215428616	https://www.ncbi.nlm.nih.gov/gene/?term=57468
SLC12A6	SLC12A6	solute carrier family 12 member 6	9990	0.26895196684069	https://www.ncbi.nlm.nih.gov/gene/?term=9990
SLC12A7	SLC12A7	solute carrier family 12 member 7	10723	-0.34414788146774	https://www.ncbi.nlm.nih.gov/gene/?term=10723
SLC12A8	SLC12A8	solute carrier family 12 member 8	84561	-0.12894282134761	https://www.ncbi.nlm.nih.gov/gene/?term=84561
SLC12A9	SLC12A9	solute carrier family 12 member 9	56996	-0.49446078487463	https://www.ncbi.nlm.nih.gov/gene/?term=56996
SLC13A1	SLC13A1	solute carrier family 13 member 1	6561	0.040427625702662	https://www.ncbi.nlm.nih.gov/gene/?term=6561
SLC13A2	SLC13A2	solute carrier family 13 member 2	9058	0.023224853998986	https://www.ncbi.nlm.nih.gov/gene/?term=9058
SLC13A3	SLC13A3	solute carrier family 13 member 3	64849	-0.018762466603445	https://www.ncbi.nlm.nih.gov/gene/?term=64849
SLC13A4	SLC13A4	solute carrier family 13 member 4	26266	-0.23425582391517	https://www.ncbi.nlm.nih.gov/gene/?term=26266
SLC13A5	SLC13A5	solute carrier family 13 member 5	284111	-8.8961177192259e-4	https://www.ncbi.nlm.nih.gov/gene/?term=284111
SLC14A1	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)	6563	0.033767092164145	https://www.ncbi.nlm.nih.gov/gene/?term=6563
SLC14A2	SLC14A2	solute carrier family 14 member 2	8170	0.54313787276439	https://www.ncbi.nlm.nih.gov/gene/?term=8170
SLC15A1	SLC15A1	solute carrier family 15 member 1	6564	-0.12825664113069	https://www.ncbi.nlm.nih.gov/gene/?term=6564
SLC15A2	SLC15A2	solute carrier family 15 member 2	6565	0.056612504033059	https://www.ncbi.nlm.nih.gov/gene/?term=6565
SLC15A3	SLC15A3	solute carrier family 15 member 3	51296	0.085663760149516	https://www.ncbi.nlm.nih.gov/gene/?term=51296
SLC15A4	SLC15A4	solute carrier family 15 member 4	121260	0.35337062392166	https://www.ncbi.nlm.nih.gov/gene/?term=121260
SLC16A1	SLC16A1	solute carrier family 16 member 1	6566	-0.33035804107626	https://www.ncbi.nlm.nih.gov/gene/?term=6566
SLC16A10	SLC16A10	solute carrier family 16 member 10	117247	0.30473892022941	https://www.ncbi.nlm.nih.gov/gene/?term=117247
SLC16A11	SLC16A11	solute carrier family 16 member 11	162515	-0.065133000479283	https://www.ncbi.nlm.nih.gov/gene/?term=162515
SLC16A12	SLC16A12	solute carrier family 16 member 12	387700	0.58141754520607	https://www.ncbi.nlm.nih.gov/gene/?term=387700
SLC16A13	SLC16A13	solute carrier family 16 member 13	201232	-0.29175949383882	https://www.ncbi.nlm.nih.gov/gene/?term=201232
SLC16A14	SLC16A14	solute carrier family 16 member 14	151473	0.39171542168243	https://www.ncbi.nlm.nih.gov/gene/?term=151473
SLC16A2	SLC16A2	solute carrier family 16 member 2	6567	0.5115458608838	https://www.ncbi.nlm.nih.gov/gene/?term=6567
SLC16A3	SLC16A3	solute carrier family 16 member 3	9123	-0.55366313979287	https://www.ncbi.nlm.nih.gov/gene/?term=9123
SLC16A4	SLC16A4	solute carrier family 16 member 4	9122	-0.079408818904202	https://www.ncbi.nlm.nih.gov/gene/?term=9122
SLC16A5	SLC16A5	solute carrier family 16 member 5	9121	-0.40601062210618	https://www.ncbi.nlm.nih.gov/gene/?term=9121
SLC16A6	SLC16A6	solute carrier family 16 member 6	9120	0.40982340415696	https://www.ncbi.nlm.nih.gov/gene/?term=9120
SLC16A7	SLC16A7	solute carrier family 16 member 7	9194	0.043800501282811	https://www.ncbi.nlm.nih.gov/gene/?term=9194
SLC16A8	SLC16A8	solute carrier family 16 member 8	23539	-0.29380165826022	https://www.ncbi.nlm.nih.gov/gene/?term=23539
SLC16A9	SLC16A9	solute carrier family 16 member 9	220963	0.38477977483109	https://www.ncbi.nlm.nih.gov/gene/?term=220963
SLC17A1	SLC17A1	solute carrier family 17 member 1	6568	0.2120566031482	https://www.ncbi.nlm.nih.gov/gene/?term=6568
SLC17A2	SLC17A2	solute carrier family 17 member 2	10246	0.2146880970742	https://www.ncbi.nlm.nih.gov/gene/?term=10246
SLC17A3	SLC17A3	solute carrier family 17 member 3	10786	0.26455165091511	https://www.ncbi.nlm.nih.gov/gene/?term=10786
SLC17A4	SLC17A4	solute carrier family 17 member 4	10050	-0.063694076814445	https://www.ncbi.nlm.nih.gov/gene/?term=10050
SLC17A5	SLC17A5	solute carrier family 17 member 5	26503	-0.028712381376524	https://www.ncbi.nlm.nih.gov/gene/?term=26503
SLC17A6	SLC17A6	solute carrier family 17 member 6	57084	0.28597363602172	https://www.ncbi.nlm.nih.gov/gene/?term=57084
SLC17A7	SLC17A7	solute carrier family 17 member 7	57030	0.42732106943304	https://www.ncbi.nlm.nih.gov/gene/?term=57030
SLC17A8	SLC17A8	solute carrier family 17 member 8	246213	0.0075042967953152	https://www.ncbi.nlm.nih.gov/gene/?term=246213
SLC17A9	SLC17A9	solute carrier family 17 member 9	63910	-0.65262078136828	https://www.ncbi.nlm.nih.gov/gene/?term=63910
SLC18A1	SLC18A1	solute carrier family 18 member A1	6570	-0.079381428368786	https://www.ncbi.nlm.nih.gov/gene/?term=6570
SLC18A2	SLC18A2	solute carrier family 18 member A2	6571	0.58720438101906	https://www.ncbi.nlm.nih.gov/gene/?term=6571
SLC18A3	SLC18A3	solute carrier family 18 member A3	6572	0.36887470834713	https://www.ncbi.nlm.nih.gov/gene/?term=6572
SLC19A1	SLC19A1	solute carrier family 19 member 1	6573	-0.55517524708836	https://www.ncbi.nlm.nih.gov/gene/?term=6573
SLC19A2	SLC19A2	solute carrier family 19 member 2	10560	0.14265937924299	https://www.ncbi.nlm.nih.gov/gene/?term=10560
SLC19A3	SLC19A3	solute carrier family 19 member 3	80704	0.085903118347379	https://www.ncbi.nlm.nih.gov/gene/?term=80704
SLC1A1	SLC1A1	solute carrier family 1 member 1	6505	-0.21999016176217	https://www.ncbi.nlm.nih.gov/gene/?term=6505
SLC1A2	SLC1A2	solute carrier family 1 member 2	6506	0.29444800366311	https://www.ncbi.nlm.nih.gov/gene/?term=6506
SLC1A3	SLC1A3	solute carrier family 1 member 3	6507	0.30573366964653	https://www.ncbi.nlm.nih.gov/gene/?term=6507
SLC1A4	SLC1A4	solute carrier family 1 member 4	6509	0.46807029635164	https://www.ncbi.nlm.nih.gov/gene/?term=6509
SLC1A5	SLC1A5	solute carrier family 1 member 5	6510	-0.68319743123136	https://www.ncbi.nlm.nih.gov/gene/?term=6510
SLC1A6	SLC1A6	solute carrier family 1 member 6	6511	-0.15367495417553	https://www.ncbi.nlm.nih.gov/gene/?term=6511
SLC1A7	SLC1A7	solute carrier family 1 member 7	6512	0.04848949512435	https://www.ncbi.nlm.nih.gov/gene/?term=6512
SLC20A1	SLC20A1	solute carrier family 20 member 1	6574	-0.2727665412277	https://www.ncbi.nlm.nih.gov/gene/?term=6574
SLC20A2	SLC20A2	solute carrier family 20 member 2	6575	-0.022786386855303	https://www.ncbi.nlm.nih.gov/gene/?term=6575
SLC22A1	SLC22A1	solute carrier family 22 member 1	6580	0.092360668440432	https://www.ncbi.nlm.nih.gov/gene/?term=6580
SLC22A10	SLC22A10	solute carrier family 22 member 10	387775	0.098875738887911	https://www.ncbi.nlm.nih.gov/gene/?term=387775
SLC22A11	SLC22A11	solute carrier family 22 member 11	55867	0.12279565595798	https://www.ncbi.nlm.nih.gov/gene/?term=55867
SLC22A12	SLC22A12	solute carrier family 22 member 12	116085	0.12280330825877	https://www.ncbi.nlm.nih.gov/gene/?term=116085
SLC22A13	SLC22A13	solute carrier family 22 member 13	9390	-0.25547212713655	https://www.ncbi.nlm.nih.gov/gene/?term=9390
SLC22A14	SLC22A14	solute carrier family 22 member 14	9389	-0.12466195062046	https://www.ncbi.nlm.nih.gov/gene/?term=9389
SLC22A15	SLC22A15	solute carrier family 22 member 15	55356	0.24967376386224	https://www.ncbi.nlm.nih.gov/gene/?term=55356
SLC22A16	SLC22A16	solute carrier family 22 member 16	85413	0.50360337499831	https://www.ncbi.nlm.nih.gov/gene/?term=85413
SLC22A17	SLC22A17	solute carrier family 22 member 17	51310	0.66942125716422	https://www.ncbi.nlm.nih.gov/gene/?term=51310
SLC22A18	SLC22A18	solute carrier family 22 member 18	5002	-0.71142704198716	https://www.ncbi.nlm.nih.gov/gene/?term=5002
SLC22A18AS	SLC22A18AS	solute carrier family 22 member 18 antisense	5003	-0.51421707301036	https://www.ncbi.nlm.nih.gov/gene/?term=5003
SLC22A2	SLC22A2	solute carrier family 22 member 2	6582	0.1647753175368	https://www.ncbi.nlm.nih.gov/gene/?term=6582
SLC22A23	SLC22A23	solute carrier family 22 member 23	63027	-0.30880484686101	https://www.ncbi.nlm.nih.gov/gene/?term=63027
SLC22A25	SLC22A25	solute carrier family 22 member 25	387601	0.046404240949641	https://www.ncbi.nlm.nih.gov/gene/?term=387601
SLC22A3	SLC22A3	solute carrier family 22 member 3	6581	-0.3800996407182	https://www.ncbi.nlm.nih.gov/gene/?term=6581
SLC22A4	SLC22A4	solute carrier family 22 member 4	6583	0.38754427575268	https://www.ncbi.nlm.nih.gov/gene/?term=6583
SLC22A5	SLC22A5	solute carrier family 22 member 5	6584	0.11668343347814	https://www.ncbi.nlm.nih.gov/gene/?term=6584
SLC22A6	SLC22A6	solute carrier family 22 member 6	9356	-0.02225773253529	https://www.ncbi.nlm.nih.gov/gene/?term=9356
SLC22A7	SLC22A7	solute carrier family 22 member 7	10864	0.18439541604814	https://www.ncbi.nlm.nih.gov/gene/?term=10864
SLC22A8	SLC22A8	solute carrier family 22 member 8	9376	0.10789294704056	https://www.ncbi.nlm.nih.gov/gene/?term=9376
SLC22A9	SLC22A9	solute carrier family 22 member 9	114571	0.014473532041937	https://www.ncbi.nlm.nih.gov/gene/?term=114571
SLC23A1	SLC23A1	solute carrier family 23 member 1	9963	-0.047285944283342	https://www.ncbi.nlm.nih.gov/gene/?term=9963
SLC23A2	SLC23A2	solute carrier family 23 member 2	9962	0.55196949676975	https://www.ncbi.nlm.nih.gov/gene/?term=9962
SLC23A3	SLC23A3	solute carrier family 23 member 3	151295	-0.45915823106559	https://www.ncbi.nlm.nih.gov/gene/?term=151295
SLC24A1	SLC24A1	solute carrier family 24 member 1	9187	0.24052611907882	https://www.ncbi.nlm.nih.gov/gene/?term=9187
SLC24A2	SLC24A2	solute carrier family 24 member 2	25769	0.17319125125313	https://www.ncbi.nlm.nih.gov/gene/?term=25769
SLC24A3	SLC24A3	solute carrier family 24 member 3	57419	0.40576162359023	https://www.ncbi.nlm.nih.gov/gene/?term=57419
SLC24A4	SLC24A4	solute carrier family 24 member 4	123041	0.44866240698204	https://www.ncbi.nlm.nih.gov/gene/?term=123041
SLC24A5	SLC24A5	solute carrier family 24 member 5	283652	0.23466316302183	https://www.ncbi.nlm.nih.gov/gene/?term=283652
SLC25A1	SLC25A1	solute carrier family 25 member 1	6576	-0.41050436076366	https://www.ncbi.nlm.nih.gov/gene/?term=6576
SLC25A10	SLC25A10	solute carrier family 25 member 10	1468	-0.69796041642913	https://www.ncbi.nlm.nih.gov/gene/?term=1468
SLC25A11	SLC25A11	solute carrier family 25 member 11	8402	0.020601087978192	https://www.ncbi.nlm.nih.gov/gene/?term=8402
SLC25A12	SLC25A12	solute carrier family 25 member 12	8604	0.53370587295753	https://www.ncbi.nlm.nih.gov/gene/?term=8604
SLC25A13	SLC25A13	solute carrier family 25 member 13	10165	-0.16445204672605	https://www.ncbi.nlm.nih.gov/gene/?term=10165
SLC25A14	SLC25A14	solute carrier family 25 member 14	9016	0.35473220235728	https://www.ncbi.nlm.nih.gov/gene/?term=9016
SLC25A15	SLC25A15	solute carrier family 25 member 15	10166	-0.30097518613882	https://www.ncbi.nlm.nih.gov/gene/?term=10166
SLC25A16	SLC25A16	solute carrier family 25 member 16	8034	-0.21886870105559	https://www.ncbi.nlm.nih.gov/gene/?term=8034
SLC25A17	SLC25A17	solute carrier family 25 member 17	10478	0.33817669665777	https://www.ncbi.nlm.nih.gov/gene/?term=10478
SLC25A18	SLC25A18	solute carrier family 25 member 18	83733	0.29871455132033	https://www.ncbi.nlm.nih.gov/gene/?term=83733
SLC25A19	SLC25A19	solute carrier family 25 member 19	60386	-0.094430552318061	https://www.ncbi.nlm.nih.gov/gene/?term=60386
SLC25A2	SLC25A2	solute carrier family 25 member 2	83884	-0.33912479956107	https://www.ncbi.nlm.nih.gov/gene/?term=83884
SLC25A20	SLC25A20	solute carrier family 25 member 20	788	0.14186810801194	https://www.ncbi.nlm.nih.gov/gene/?term=788
SLC25A21	SLC25A21	solute carrier family 25 member 21	89874	-0.097969123688325	https://www.ncbi.nlm.nih.gov/gene/?term=89874
SLC25A22	SLC25A22	solute carrier family 25 member 22	79751	-0.37492355793518	https://www.ncbi.nlm.nih.gov/gene/?term=79751
SLC25A23	SLC25A23	solute carrier family 25 member 23	79085	-0.2088799957097	https://www.ncbi.nlm.nih.gov/gene/?term=79085
SLC25A24	SLC25A24	solute carrier family 25 member 24	29957	-0.08231115421402	https://www.ncbi.nlm.nih.gov/gene/?term=29957
SLC25A25	SLC25A25	solute carrier family 25 member 25	114789	-0.13991642502099	https://www.ncbi.nlm.nih.gov/gene/?term=114789
SLC25A26	SLC25A26	solute carrier family 25 member 26	115286	-0.22284488185312	https://www.ncbi.nlm.nih.gov/gene/?term=115286
SLC25A27	SLC25A27	solute carrier family 25 member 27	9481	0.39584875789627	https://www.ncbi.nlm.nih.gov/gene/?term=9481
SLC25A28	SLC25A28	solute carrier family 25 member 28	81894	-0.045925940873326	https://www.ncbi.nlm.nih.gov/gene/?term=81894
SLC25A29	SLC25A29	solute carrier family 25 member 29	123096	-0.29748129564246	https://www.ncbi.nlm.nih.gov/gene/?term=123096
SLC25A3	SLC25A3	solute carrier family 25 member 3	5250	-0.095597702906063	https://www.ncbi.nlm.nih.gov/gene/?term=5250
SLC25A30	SLC25A30	solute carrier family 25 member 30	253512	0.3009844125504	https://www.ncbi.nlm.nih.gov/gene/?term=253512
SLC25A31	SLC25A31	solute carrier family 25 member 31	83447	0.098367751617085	https://www.ncbi.nlm.nih.gov/gene/?term=83447
SLC25A32	SLC25A32	solute carrier family 25 member 32	81034	0.42416475744468	https://www.ncbi.nlm.nih.gov/gene/?term=81034
SLC25A33	SLC25A33	solute carrier family 25 member 33	84275	0.058772876125887	https://www.ncbi.nlm.nih.gov/gene/?term=84275
SLC25A34	SLC25A34	solute carrier family 25 member 34	284723	0.50824160156646	https://www.ncbi.nlm.nih.gov/gene/?term=284723
SLC25A35	SLC25A35	solute carrier family 25 member 35	399512	-0.14413765180994	https://www.ncbi.nlm.nih.gov/gene/?term=399512
SLC25A36	SLC25A36	solute carrier family 25 member 36	55186	0.29256311296423	https://www.ncbi.nlm.nih.gov/gene/?term=55186
SLC25A37	SLC25A37	solute carrier family 25 member 37	51312	-0.39589698319159	https://www.ncbi.nlm.nih.gov/gene/?term=51312
SLC25A38	SLC25A38	solute carrier family 25 member 38	54977	-0.104546160109	https://www.ncbi.nlm.nih.gov/gene/?term=54977
SLC25A39	SLC25A39	solute carrier family 25 member 39	51629	-0.57205767571517	https://www.ncbi.nlm.nih.gov/gene/?term=51629
SLC25A4	SLC25A4	solute carrier family 25 member 4	291	0.34693446028145	https://www.ncbi.nlm.nih.gov/gene/?term=291
SLC25A40	SLC25A40	solute carrier family 25 member 40	55972	0.14577850149652	https://www.ncbi.nlm.nih.gov/gene/?term=55972
SLC25A41	SLC25A41	solute carrier family 25 member 41	284427	-0.078829731748583	https://www.ncbi.nlm.nih.gov/gene/?term=284427
SLC25A42	SLC25A42	solute carrier family 25 member 42	284439	0.59966382865518	https://www.ncbi.nlm.nih.gov/gene/?term=284439
SLC25A43	SLC25A43	solute carrier family 25 member 43	203427	-0.15553986738917	https://www.ncbi.nlm.nih.gov/gene/?term=203427
SLC25A44	SLC25A44	solute carrier family 25 member 44	9673	0.063060294130777	https://www.ncbi.nlm.nih.gov/gene/?term=9673
SLC25A45	SLC25A45	solute carrier family 25 member 45	283130	0.13018121683185	https://www.ncbi.nlm.nih.gov/gene/?term=283130
SLC25A46	SLC25A46	solute carrier family 25 member 46	91137	0.31989875129713	https://www.ncbi.nlm.nih.gov/gene/?term=91137
SLC25A5	SLC25A5	solute carrier family 25 member 5	292	-0.23227193372576	https://www.ncbi.nlm.nih.gov/gene/?term=292
SLC25A6	SLC25A6	solute carrier family 25 member 6	293	-0.13605567932094	https://www.ncbi.nlm.nih.gov/gene/?term=293
SLC26A1	SLC26A1	solute carrier family 26 member 1	10861	-0.29204967988986	https://www.ncbi.nlm.nih.gov/gene/?term=10861
SLC26A10	SLC26A10	solute carrier family 26 member 10	65012	0.35280921584952	https://www.ncbi.nlm.nih.gov/gene/?term=65012
SLC26A11	SLC26A11	solute carrier family 26 member 11	284129	0.59612753457755	https://www.ncbi.nlm.nih.gov/gene/?term=284129
SLC26A2	SLC26A2	solute carrier family 26 member 2	1836	0.63821489059335	https://www.ncbi.nlm.nih.gov/gene/?term=1836
SLC26A3	SLC26A3	solute carrier family 26 member 3	1811	-0.01104050450253	https://www.ncbi.nlm.nih.gov/gene/?term=1811
SLC26A4	SLC26A4	solute carrier family 26 member 4	5172	0.32061161559859	https://www.ncbi.nlm.nih.gov/gene/?term=5172
SLC26A5	SLC26A5	solute carrier family 26 member 5	375611	-0.40651213889704	https://www.ncbi.nlm.nih.gov/gene/?term=375611
SLC26A6	SLC26A6	solute carrier family 26 member 6	65010	-0.54776106827575	https://www.ncbi.nlm.nih.gov/gene/?term=65010
SLC26A7	SLC26A7	solute carrier family 26 member 7	115111	0.31088768927356	https://www.ncbi.nlm.nih.gov/gene/?term=115111
SLC26A8	SLC26A8	solute carrier family 26 member 8	116369	-0.098922643376349	https://www.ncbi.nlm.nih.gov/gene/?term=116369
SLC26A9	SLC26A9	solute carrier family 26 member 9	115019	-0.5515888076026	https://www.ncbi.nlm.nih.gov/gene/?term=115019
SLC27A1	SLC27A1	solute carrier family 27 member 1	376497	-0.34721386667671	https://www.ncbi.nlm.nih.gov/gene/?term=376497
SLC27A2	SLC27A2	solute carrier family 27 member 2	11001	-0.26508571051952	https://www.ncbi.nlm.nih.gov/gene/?term=11001
SLC27A3	SLC27A3	solute carrier family 27 member 3	11000	-0.1557741873419	https://www.ncbi.nlm.nih.gov/gene/?term=11000
